ID_Cliente,Ubicacion,Tipo_Propiedad,Estrato,Consumo_Enero,Consumo_Febrero,Consumo_Marzo,Consumo_Abril,Consumo_Mayo,Consumo_Junio,Pago_Enero,Pago_Febrero,Pago_Marzo,Pago_Abril,Pago_Mayo,Pago_Junio,Facturas_Atrasadas,Inspecciones,Reclamos,Fraude
5837,Ciudad A,Comercial,2,1498,2124,3858,796,1112,3081,210,297,540,111,156,431,0,1,3,Si
5838,Ciudad A,Residencial,2,3376,2856,3149,3308,3032,3562,473,400,441,463,424,499,1,0,1,No
5839,Ciudad B,Comercial,4,2182,2526,2942,1548,2152,1492,305,354,412,217,301,209,0,0,0,No
5840,Ciudad A,Residencial,3,2288,777,977,3905,3645,1709,320,109,137,547,510,239,2,0,2,No
5841,Ciudad C,Residencial,4,3735,3503,1058,3046,2409,1850,523,490,148,426,337,259,1,0,1,No
5842,Ciudad B,Comercial,2,1059,3347,802,748,1423,3275,148,469,112,105,199,459,2,2,1,Si
5843,Ciudad A,Residencial,4,1658,3063,2970,2568,3642,3356,232,429,416,360,510,470,1,1,1,No
5844,Ciudad C,Residencial,2,1609,1497,1445,597,2607,1131,225,210,202,84,365,158,0,3,2,Si
5845,Ciudad B,Residencial,2,2368,1260,1842,2123,1673,1134,332,176,258,297,234,159,3,3,1,Si
5846,Ciudad A,Comercial,2,2509,3855,1204,1107,1654,1425,351,540,169,155,232,200,0,0,0,No
5847,Ciudad C,Residencial,1,985,1028,1267,3474,3246,3282,138,144,177,486,454,459,3,3,3,Si
5848,Ciudad A,Residencial,3,3998,1786,3838,2551,2291,904,560,250,537,357,321,127,1,1,1,No
5849,Ciudad A,Comercial,4,625,3686,2039,2113,3005,2133,88,516,285,296,421,299,1,0,1,No
5850,Ciudad A,Residencial,2,2127,1635,895,3241,1960,708,298,229,125,454,274,99,1,3,1,Si
5851,Ciudad A,Comercial,4,2680,2766,2311,3453,3629,3262,375,387,324,483,508,457,1,1,0,No
5852,Ciudad B,Residencial,2,3069,615,2116,1692,1765,2692,430,86,296,237,247,377,4,1,0,Si
5853,Ciudad A,Residencial,3,2037,2928,2119,3268,2725,1410,285,410,297,458,382,197,1,1,1,No
5854,Ciudad C,Comercial,2,825,2862,510,3518,3980,3942,116,401,71,493,557,552,2,0,3,Si
5855,Ciudad B,Residencial,3,2580,3019,3043,603,3226,3529,361,423,426,84,452,494,2,3,2,No
5856,Ciudad A,Residencial,4,3654,2023,3668,2297,2128,893,512,283,514,322,298,125,1,1,1,No
5857,Ciudad C,Residencial,1,1982,1549,1074,2559,2820,3147,277,217,150,358,395,441,1,1,2,Si
5858,Ciudad B,Comercial,4,3120,1359,3649,3361,1093,1161,437,190,511,471,153,163,0,0,0,No
5859,Ciudad A,Residencial,3,1169,3997,3107,3107,2623,610,164,560,435,435,367,85,0,0,0,No
5860,Ciudad C,Residencial,3,3357,3995,3974,2442,2640,3710,470,559,556,342,370,519,0,3,3,No
5861,Ciudad A,Comercial,4,2801,2757,3768,2541,3734,588,392,386,528,356,523,82,1,0,1,No
5862,Ciudad A,Residencial,3,1481,3885,3186,1217,2422,2429,207,544,446,170,339,340,4,2,3,No
5863,Ciudad A,Comercial,3,3666,1859,2026,2505,1142,2800,513,260,284,351,160,392,0,0,0,No
5864,Ciudad A,Residencial,3,1397,616,581,2625,2079,2406,196,86,81,368,291,337,2,2,3,No
5865,Ciudad B,Residencial,2,1429,502,1253,2443,959,896,200,70,175,342,134,125,4,2,2,Si
5866,Ciudad A,Comercial,3,1815,3896,590,2330,1038,2757,254,545,83,326,145,386,0,1,1,No
5867,Ciudad C,Residencial,2,2119,3525,2407,3170,2991,3079,297,494,337,444,419,431,4,0,3,Si
5868,Ciudad B,Residencial,4,2359,3679,3383,3873,1925,2520,330,515,474,542,270,353,1,0,1,No
5869,Ciudad A,Residencial,4,3245,1727,3753,3462,3489,1306,454,242,525,485,488,183,0,1,1,No
5870,Ciudad C,Comercial,1,2926,3457,3536,3688,1923,3544,410,484,495,516,269,496,1,3,2,Si
5871,Ciudad B,Residencial,2,3976,3476,1282,1407,1233,1061,557,487,179,197,173,149,0,1,1,No
5872,Ciudad A,Residencial,2,3148,2410,1314,1817,3500,645,441,337,184,254,490,90,1,1,3,Si
5873,Ciudad C,Comercial,3,1451,2813,3755,3953,3764,2003,203,394,526,553,527,280,1,1,0,No
5874,Ciudad A,Residencial,1,1026,1020,1692,3462,3146,915,144,143,237,485,440,128,3,3,1,Si
5875,Ciudad A,Comercial,2,568,1201,503,3737,3156,1143,80,168,70,523,442,160,2,1,0,Si
5876,Ciudad A,Residencial,2,1874,3642,700,2319,858,2059,262,510,98,325,120,288,1,1,1,No
5877,Ciudad A,Residencial,3,3825,999,2266,1748,890,2503,536,140,317,245,125,350,4,0,1,No
5878,Ciudad B,Comercial,3,954,3323,3278,1266,1478,1574,134,465,459,177,207,220,0,1,1,No
5879,Ciudad A,Residencial,2,3447,2570,897,3368,2870,3638,483,360,126,472,402,509,1,1,0,No
5880,Ciudad C,Residencial,3,2536,2400,3126,3419,3902,2019,355,336,438,479,546,283,2,1,3,No
5881,Ciudad B,Residencial,2,1480,2824,1491,1826,3074,3318,207,395,209,256,430,465,1,1,0,No
5882,Ciudad A,Comercial,3,3053,909,2856,2409,2133,750,427,127,400,337,299,105,0,2,3,No
5883,Ciudad C,Residencial,3,2819,2091,2236,2239,529,3953,395,293,313,313,74,553,0,0,0,No
5884,Ciudad B,Residencial,2,511,3383,2404,3436,2064,3228,72,474,337,481,289,452,0,1,1,Si
5885,Ciudad A,Comercial,3,1827,2390,1705,2100,2394,655,256,335,239,294,335,92,0,1,3,No
5886,Ciudad C,Residencial,4,2113,2693,2801,3797,1376,2962,296,377,392,532,193,415,1,1,1,No
5887,Ciudad A,Comercial,1,3837,1696,3501,2575,3038,3258,537,237,490,361,425,456,2,0,0,Si
5888,Ciudad A,Residencial,4,2939,1276,978,1796,972,1004,411,179,137,251,136,141,1,1,1,No
5889,Ciudad A,Residencial,3,1276,2656,1073,1388,3852,2292,179,372,150,194,539,321,0,1,1,No
5890,Ciudad A,Comercial,1,3151,1585,1490,2227,2077,3803,441,222,209,312,291,532,2,3,1,Si
5891,Ciudad B,Residencial,4,3855,3217,2859,2383,860,3666,540,450,400,334,120,513,0,1,0,No
5892,Ciudad A,Residencial,2,2177,3516,3102,2734,3016,2863,305,492,434,383,422,401,3,3,0,Si
5893,Ciudad C,Residencial,4,563,2122,1285,3298,2029,3850,79,297,180,462,284,539,0,1,1,No
5894,Ciudad B,Comercial,1,1410,909,3432,729,2171,1964,197,127,480,102,304,275,4,1,1,Si
5895,Ciudad A,Residencial,2,1074,1981,1479,649,649,1068,150,277,207,91,91,150,4,0,3,Si
5896,Ciudad C,Residencial,4,2634,3586,3092,3247,2343,893,369,502,433,455,328,125,0,1,0,No
5897,Ciudad B,Comercial,1,1927,2816,730,3579,2036,1022,270,394,102,501,285,143,4,2,3,Si
5898,Ciudad A,Residencial,3,3923,1817,1374,1290,1790,3446,549,254,192,181,251,482,0,1,0,No
5899,Ciudad C,Comercial,3,2945,1015,1573,1616,3266,3499,412,142,220,226,457,490,1,0,1,No
5900,Ciudad A,Residencial,3,1386,3858,1152,3997,1571,1910,194,540,161,560,220,267,2,1,1,No
5901,Ciudad A,Residencial,3,2728,1632,2497,1670,505,3221,382,228,350,234,71,451,1,0,0,No
5902,Ciudad A,Comercial,2,3096,3857,1668,3736,1727,549,433,540,234,523,242,77,1,0,3,Si
5903,Ciudad A,Residencial,3,1222,2102,2552,3035,1130,3331,171,294,357,425,158,466,1,1,0,No
5904,Ciudad B,Residencial,3,2285,2712,769,2019,780,3430,320,380,108,283,109,480,3,3,0,No
5905,Ciudad A,Residencial,1,1370,2722,2911,1098,968,3344,192,381,408,154,136,468,3,2,0,Si
5906,Ciudad C,Comercial,2,1720,1339,949,1286,1617,2422,241,187,133,180,226,339,1,0,0,No
5907,Ciudad B,Residencial,1,3742,634,790,3078,1171,1583,524,89,111,431,164,222,2,0,0,Si
5908,Ciudad A,Residencial,2,1244,2104,3371,2001,865,3007,174,295,472,280,121,421,1,1,0,No
5909,Ciudad C,Comercial,2,3900,3414,849,913,1110,2068,546,478,119,128,155,290,1,0,0,No
5910,Ciudad B,Residencial,3,2174,3245,2734,2731,3679,646,304,454,383,382,515,90,1,0,3,No
5911,Ciudad A,Comercial,4,1725,1233,886,2094,3712,2106,242,173,124,293,520,295,1,0,0,No
5912,Ciudad C,Residencial,3,2715,2356,974,858,3454,1403,380,330,136,120,484,196,3,2,0,No
5913,Ciudad A,Residencial,2,2480,1696,1329,2081,777,2806,347,237,186,291,109,393,0,1,0,No
5914,Ciudad A,Comercial,3,3514,648,1004,2985,3412,1868,492,91,141,418,478,262,4,2,2,No
5915,Ciudad A,Residencial,3,1830,3284,504,734,529,1608,256,460,71,103,74,225,4,1,1,No
5916,Ciudad A,Residencial,4,1483,1597,1528,1955,3042,2300,208,224,214,274,426,322,0,0,0,No
5917,Ciudad B,Residencial,3,2552,1186,3495,2529,3534,2637,357,166,489,354,495,369,1,2,3,No
5918,Ciudad A,Comercial,2,1508,713,2502,2168,2386,3823,211,100,350,304,334,535,0,1,0,No
5919,Ciudad C,Residencial,2,1731,877,1719,2149,2909,3407,242,123,241,301,407,477,1,1,1,No
5920,Ciudad B,Residencial,3,1830,1589,3337,3538,3014,1974,256,222,467,495,422,276,4,1,3,No
5921,Ciudad A,Comercial,3,1200,1643,3070,1057,728,1192,168,230,430,148,102,167,1,1,1,No
5922,Ciudad C,Residencial,2,3767,2398,2959,3537,2830,3119,527,336,414,495,396,437,4,2,3,Si
5923,Ciudad B,Comercial,2,906,3096,1539,2413,3054,2748,127,433,215,338,428,385,0,0,1,No
5924,Ciudad A,Residencial,3,3146,2833,3853,711,937,2346,440,397,539,100,131,328,4,1,3,No
5925,Ciudad C,Residencial,2,1744,910,1730,816,520,2808,244,127,242,114,73,393,1,1,3,Si
5926,Ciudad A,Comercial,2,3836,3052,3920,1877,3247,2560,537,427,549,263,455,358,1,0,1,No
5927,Ciudad A,Residencial,2,3117,1581,3016,2519,1326,2787,436,221,422,353,186,390,1,1,1,Si
5928,Ciudad A,Residencial,3,1503,3878,731,2995,3647,905,210,543,102,419,511,127,0,0,1,No
5929,Ciudad A,Residencial,4,3155,1732,559,3012,1314,818,442,242,78,422,184,115,0,0,1,No
5930,Ciudad B,Comercial,3,2793,554,2403,2256,2741,2311,391,78,336,316,384,324,0,3,2,No
5931,Ciudad A,Residencial,4,3914,1768,3724,1318,1124,3905,548,248,521,185,157,547,0,1,0,No
5932,Ciudad C,Residencial,1,3516,3319,2728,1671,870,1774,492,465,382,234,122,248,1,1,0,Si
5933,Ciudad B,Comercial,2,2959,2512,2254,3001,546,1359,414,352,316,420,76,190,1,0,1,No
5934,Ciudad A,Residencial,1,3175,625,3848,1928,3090,3337,445,88,539,270,433,467,4,1,1,Si
5935,Ciudad C,Comercial,2,1660,1948,1641,3643,2727,1437,232,273,230,510,382,201,2,0,2,Si
5936,Ciudad B,Residencial,4,1997,514,3360,1645,3727,3464,280,72,470,230,522,485,1,1,0,No
5937,Ciudad A,Residencial,3,1270,563,1843,1507,1306,1751,178,79,258,211,183,245,0,2,1,No
5938,Ciudad C,Comercial,4,2239,2900,2450,2348,2590,2968,313,406,343,329,363,416,1,0,1,No
5939,Ciudad A,Residencial,3,3960,2535,1453,1712,2356,1017,554,355,203,240,330,142,1,0,0,No
5940,Ciudad A,Residencial,1,3437,1968,3570,2574,731,3992,481,276,500,360,102,559,1,0,0,Si
5941,Ciudad A,Residencial,3,2219,1876,3673,1823,1942,2646,311,263,514,255,272,370,1,1,0,No
5942,Ciudad A,Comercial,3,714,2080,516,3758,2806,2143,100,291,72,526,393,300,2,2,2,No
5943,Ciudad B,Residencial,4,2790,828,1150,2697,2596,2849,391,116,161,378,363,399,1,0,1,No
5944,Ciudad A,Residencial,2,3679,3818,1288,1303,604,1205,515,535,180,182,85,169,2,2,1,Si
5945,Ciudad C,Comercial,1,949,1817,1830,3512,3545,2898,133,254,256,492,496,406,3,1,0,Si
5946,Ciudad B,Residencial,3,3343,1138,1018,2498,3282,1286,468,159,143,350,459,180,1,0,0,No
5947,Ciudad A,Comercial,2,615,2071,549,3251,1325,1089,86,290,77,455,186,152,3,0,2,Si
5948,Ciudad C,Residencial,3,3898,1319,1250,687,2452,560,546,185,175,96,343,78,0,1,1,No
5949,Ciudad B,Residencial,3,961,1615,832,3172,1388,2629,135,226,116,444,194,368,0,1,1,No
5950,Ciudad A,Comercial,1,3640,2673,2624,1265,597,2446,510,374,367,177,84,342,1,0,2,Si
5951,Ciudad C,Residencial,3,3800,1773,1329,2006,3397,2665,532,248,186,281,476,373,0,0,1,No
5952,Ciudad A,Residencial,1,2499,2571,3919,3905,828,1903,350,360,549,547,116,266,2,1,0,Si
5953,Ciudad A,Residencial,3,3007,2509,769,1859,1169,1467,421,351,108,260,164,205,1,1,1,No
5954,Ciudad A,Comercial,1,3102,2922,1977,2224,867,637,434,409,277,311,121,89,3,0,2,Si
5955,Ciudad A,Residencial,2,3835,2443,1253,3688,596,1652,537,342,175,516,83,231,4,3,0,Si
5956,Ciudad B,Residencial,3,3082,3241,1695,3551,2935,1654,431,454,237,497,411,232,0,1,0,No
5957,Ciudad A,Comercial,1,1202,1817,2727,2655,1380,1306,168,254,382,372,193,183,3,0,0,Si
5958,Ciudad C,Residencial,2,729,1854,1871,1337,1378,848,102,260,262,187,193,119,1,1,1,No
5959,Ciudad B,Comercial,2,1699,2043,1452,2722,2987,1001,238,286,203,381,418,140,0,1,0,No
5960,Ciudad A,Residencial,3,2822,764,2010,2450,2800,682,395,107,281,343,392,95,0,0,0,No
5961,Ciudad C,Residencial,4,890,3939,1023,1337,3291,3989,125,551,143,187,461,558,0,1,1,No
5962,Ciudad B,Comercial,3,1657,2676,3005,3944,1988,1385,232,375,421,552,278,194,3,2,0,No
5963,Ciudad A,Residencial,2,1265,2680,1106,1196,2909,2723,177,375,155,167,407,381,0,1,0,No
5964,Ciudad C,Residencial,2,2552,2222,3455,3026,1610,2542,357,311,484,424,225,356,3,2,1,Si
5965,Ciudad A,Residencial,3,3149,2098,609,2537,1738,1025,441,294,85,355,243,144,3,0,0,No
5966,Ciudad A,Comercial,2,2950,2389,556,745,2198,760,413,334,78,104,308,106,0,1,0,No
5967,Ciudad A,Residencial,2,2225,1133,1615,2251,3337,3016,312,159,226,315,467,422,2,3,2,Si
5968,Ciudad A,Residencial,3,3838,610,2678,3095,2164,1743,537,85,375,433,303,244,0,1,1,No
5969,Ciudad B,Comercial,4,3645,2501,634,2658,1658,1307,510,350,89,372,232,183,1,0,1,No
5970,Ciudad A,Residencial,1,2541,905,651,1539,656,3175,356,127,91,215,92,445,0,2,3,Si
5971,Ciudad C,Comercial,3,1245,1925,3987,2546,1784,3571,174,270,558,356,250,500,0,1,0,No
5972,Ciudad B,Residencial,2,526,2825,3128,1350,770,2324,74,396,438,189,108,325,4,2,0,Si
5973,Ciudad A,Residencial,2,1192,2776,1637,3928,970,949,167,389,229,550,136,133,1,1,0,No
5974,Ciudad C,Comercial,2,834,2745,3740,3659,3571,750,117,384,524,512,500,105,3,1,0,Si
5975,Ciudad B,Residencial,1,869,1563,1881,3888,1909,2127,122,219,263,544,267,298,0,1,3,Si
5976,Ciudad A,Residencial,3,3622,602,1540,1152,1526,540,507,84,216,161,214,76,1,1,1,No
5977,Ciudad C,Residencial,1,966,1991,636,3907,1408,3121,135,279,89,547,197,437,3,1,0,Si
5978,Ciudad A,Comercial,4,3930,751,1587,2743,3974,906,550,105,222,384,556,127,1,1,1,No
5979,Ciudad A,Residencial,2,1822,1739,2291,3825,1172,1301,255,243,321,536,164,182,1,1,0,No
5980,Ciudad A,Residencial,3,3043,2189,2012,2334,3189,3497,426,306,282,327,446,490,4,2,2,No
5981,Ciudad A,Comercial,2,3695,812,3333,1817,2615,3396,517,114,467,254,366,475,0,0,0,No
5982,Ciudad B,Residencial,3,2081,2240,868,3785,3493,3144,291,314,122,530,489,440,3,3,1,No
5983,Ciudad A,Comercial,4,3134,2449,691,1068,3996,3647,439,343,97,150,559,511,0,1,1,No
5984,Ciudad C,Residencial,3,2856,1046,2370,1061,1342,916,400,146,332,149,188,128,2,2,2,No
5985,Ciudad B,Residencial,3,1903,2117,1702,934,1351,3615,266,296,238,131,189,506,3,0,1,No
5986,Ciudad A,Comercial,3,1398,3301,1529,2733,2688,1218,196,462,214,383,376,171,0,1,1,No
5987,Ciudad C,Residencial,1,1641,3739,1911,999,2027,1162,230,523,268,140,284,163,3,2,2,Si
5988,Ciudad B,Residencial,3,1291,521,2372,2576,2751,3605,181,73,332,361,385,505,1,1,1,No
5989,Ciudad A,Residencial,3,2741,2713,3833,1858,2474,2664,384,380,537,260,346,373,0,1,1,No
5990,Ciudad C,Comercial,1,1739,2358,544,998,3395,1734,243,330,76,140,475,243,3,2,2,Si
5991,Ciudad A,Residencial,3,3210,1316,2215,1643,604,2465,449,184,310,230,85,345,1,1,0,No
5992,Ciudad A,Residencial,1,3803,3414,3291,946,1515,2039,532,478,461,132,212,285,0,3,1,Si
5993,Ciudad A,Comercial,2,3602,3406,1028,2241,3889,1980,504,477,144,314,544,277,1,1,0,No
5994,Ciudad A,Residencial,2,1261,2408,2346,1483,3796,990,177,337,328,208,531,139,2,0,3,Si
5995,Ciudad B,Comercial,1,3070,3503,2254,3562,2668,3146,430,490,316,499,374,440,3,0,3,Si
5996,Ciudad A,Residencial,4,2167,3317,3920,2159,901,2445,303,464,549,302,126,342,0,0,0,No
5997,Ciudad C,Residencial,3,3289,650,3652,1761,2595,3193,460,91,511,247,363,447,3,3,0,No
5998,Ciudad B,Comercial,4,551,3439,1385,1338,3976,1116,77,481,194,187,557,156,1,1,1,No
5999,Ciudad A,Residencial,2,2360,3918,1887,3459,3946,2937,330,549,264,484,552,411,0,0,0,No
6000,Ciudad C,Residencial,3,2857,2913,2124,3808,1377,3099,400,408,297,533,193,434,1,1,0,No
6001,Ciudad B,Residencial,4,3270,833,1295,1282,1066,889,458,117,181,179,149,124,1,1,0,No
6002,Ciudad A,Comercial,1,994,1045,2440,1966,1961,2740,139,146,342,275,275,384,0,3,1,Si
6003,Ciudad C,Residencial,3,3964,2097,2745,1886,2643,3350,555,294,384,264,370,469,1,0,1,No
6004,Ciudad A,Residencial,1,2314,1434,1308,698,2823,2869,324,201,183,98,395,402,4,1,1,Si
6005,Ciudad A,Comercial,2,2019,1035,2278,3114,1547,1754,283,145,319,436,217,246,4,2,0,Si
6006,Ciudad A,Residencial,4,3371,2938,2138,2947,2276,2292,472,411,299,413,319,321,0,0,1,No
6007,Ciudad A,Comercial,2,748,3925,3325,3969,1518,723,105,550,466,556,213,101,2,3,1,Si
6008,Ciudad B,Residencial,2,940,1312,2535,1560,1074,1904,132,184,355,218,150,267,0,1,1,No
6009,Ciudad A,Residencial,2,1413,1751,3050,2284,2204,3549,198,245,427,320,309,497,0,1,1,No
6010,Ciudad C,Comercial,3,2016,1173,1767,2814,3845,856,282,164,247,394,538,120,1,3,2,No
6011,Ciudad B,Residencial,2,3585,2959,588,3494,1491,2526,502,414,82,489,209,354,0,0,1,No
6012,Ciudad A,Residencial,3,3721,3816,3315,1162,2494,935,521,534,464,163,349,131,2,2,1,No
6013,Ciudad C,Residencial,4,3714,1957,2239,3172,3712,2907,520,274,313,444,520,407,1,0,1,No
6014,Ciudad B,Comercial,3,3604,1306,3529,1909,3357,1447,505,183,494,267,470,203,0,0,0,No
6015,Ciudad A,Residencial,1,793,747,3226,1803,1918,3204,111,105,452,252,269,449,1,1,1,Si
6016,Ciudad C,Residencial,4,2926,1971,2384,2282,3905,1799,410,276,334,319,547,252,0,0,0,No
6017,Ciudad A,Comercial,2,2317,2281,815,2414,2681,3833,324,319,114,338,375,537,4,2,0,Si
6018,Ciudad A,Residencial,3,3411,2913,3347,3514,1535,1576,478,408,469,492,215,221,0,1,0,No
6019,Ciudad A,Comercial,3,2087,2111,929,3442,832,1718,292,296,130,482,116,241,1,1,1,No
6020,Ciudad A,Residencial,1,1190,703,3632,1262,3369,3758,167,98,508,177,472,526,4,0,1,Si
6021,Ciudad B,Residencial,2,1341,1367,1119,1784,2715,3236,188,191,157,250,380,453,0,0,0,No
6022,Ciudad A,Comercial,1,2231,1832,1620,3711,3864,2995,312,256,227,520,541,419,2,1,1,Si
6023,Ciudad C,Residencial,3,961,3462,735,1634,1617,2086,135,485,103,229,226,292,0,1,1,No
6024,Ciudad B,Residencial,3,1763,3347,2557,2013,2957,3316,247,469,358,282,414,464,2,1,2,No
6025,Ciudad A,Residencial,2,2101,1288,1376,3861,3428,3062,294,180,193,541,480,429,2,0,1,Si
6026,Ciudad C,Comercial,3,2281,2978,1368,3152,691,1717,319,417,192,441,97,240,1,0,1,No
6027,Ciudad B,Residencial,3,989,3258,2410,3914,2501,2967,138,456,337,548,350,415,0,2,2,No
6028,Ciudad A,Residencial,3,961,1726,2359,3591,3234,1823,135,242,330,503,453,255,1,1,0,No
6029,Ciudad C,Comercial,3,3358,3885,3071,1764,1189,2075,470,544,430,247,166,291,1,1,0,No
6030,Ciudad A,Residencial,2,3590,1091,2040,2349,3026,2154,503,153,286,329,424,302,3,3,3,Si
6031,Ciudad A,Comercial,4,2202,1599,3082,2904,1604,833,308,224,431,407,225,117,1,1,0,No
6032,Ciudad A,Residencial,3,2506,779,1058,1455,1621,666,351,109,148,204,227,93,0,2,3,No
6033,Ciudad A,Residencial,2,1389,2316,2561,3685,3141,1714,194,324,359,516,440,240,0,0,0,No
6034,Ciudad B,Comercial,1,2041,1377,2001,1571,3766,3346,286,193,280,220,527,468,0,3,1,Si
6035,Ciudad A,Residencial,3,2360,2613,551,1379,2530,639,330,366,77,193,354,89,0,1,1,No
6036,Ciudad C,Residencial,3,3076,3285,1328,2709,3923,1551,431,460,186,379,549,217,0,1,1,No
6037,Ciudad B,Residencial,1,2101,1348,3512,2519,2773,2204,294,189,492,353,388,309,2,1,2,Si
6038,Ciudad A,Comercial,4,3306,566,3839,2614,3720,2871,463,79,537,366,521,402,1,0,1,No
6039,Ciudad C,Residencial,2,2735,3552,752,3307,3421,1470,383,497,105,463,479,206,1,1,0,No
6040,Ciudad B,Residencial,3,550,1383,1044,3847,2584,832,77,194,146,539,362,116,1,3,2,No
6041,Ciudad A,Comercial,4,3623,2600,2679,1134,2411,510,507,364,375,159,338,71,1,1,1,No
6042,Ciudad C,Residencial,1,2714,2314,636,2645,1997,3547,380,324,89,370,280,497,2,3,3,Si
6043,Ciudad A,Comercial,4,3388,2027,2915,2562,3110,1727,474,284,408,359,435,242,1,1,0,No
6044,Ciudad A,Residencial,3,751,3342,2852,3500,1587,1718,105,468,399,490,222,241,4,1,0,No
6045,Ciudad A,Residencial,3,2584,525,3107,3453,2617,2217,362,74,435,483,366,310,3,1,3,No
6046,Ciudad A,Comercial,2,1799,884,1510,1227,3564,668,252,124,211,172,499,94,1,0,0,No
6047,Ciudad B,Residencial,3,3415,1928,665,1453,1673,3434,478,270,93,203,234,481,3,1,0,No
6048,Ciudad A,Residencial,2,3270,3922,1707,597,2871,3308,458,549,239,84,402,463,0,1,1,No
6049,Ciudad C,Residencial,2,875,2687,796,655,2777,1056,123,376,111,92,389,148,0,1,0,No
6050,Ciudad B,Comercial,2,769,2772,2098,2512,600,3741,108,388,294,352,84,524,2,2,0,Si
6051,Ciudad A,Residencial,4,723,1886,2014,802,3119,1200,101,264,282,112,437,168,0,1,0,No
6052,Ciudad C,Residencial,2,1881,572,2817,687,2378,3912,263,80,394,96,333,548,4,3,3,Si
6053,Ciudad B,Comercial,2,2982,1399,2253,2692,2846,3759,417,196,315,377,398,526,0,1,1,No
6054,Ciudad A,Residencial,2,2194,1604,2298,3730,2891,1200,307,225,322,522,405,168,0,2,0,Si
6055,Ciudad C,Comercial,3,1679,2167,929,3923,699,3509,235,303,130,549,98,491,0,1,3,No
6056,Ciudad A,Residencial,4,3824,2926,3537,1373,3977,2409,535,410,495,192,557,337,1,1,1,No
6057,Ciudad A,Residencial,2,2392,1251,1510,2665,2720,3940,335,175,211,373,381,552,3,2,1,Si
6058,Ciudad A,Comercial,3,2197,1746,2389,773,3304,1267,308,244,334,108,463,177,1,1,0,No
6059,Ciudad A,Residencial,2,3611,3280,3291,2740,2319,1223,506,459,461,384,325,171,1,1,1,No
6060,Ciudad B,Residencial,1,964,3116,1968,3676,792,1481,135,436,276,515,111,207,3,2,1,Si
6061,Ciudad A,Residencial,4,3530,1869,696,866,2113,844,494,262,97,121,296,118,0,1,0,No
6062,Ciudad C,Comercial,1,2424,1656,3135,570,657,1691,339,232,439,80,92,237,1,1,0,Si
6063,Ciudad B,Residencial,4,1325,617,2913,3603,2308,3694,186,86,408,504,323,517,0,0,0,No
6064,Ciudad A,Residencial,1,1122,3761,1116,3839,3977,1019,157,527,156,537,557,143,2,1,0,Si
6065,Ciudad C,Comercial,1,3049,3563,3862,2504,2649,598,427,499,541,351,371,84,1,3,2,Si
6066,Ciudad B,Residencial,4,2956,3686,3023,2742,2050,744,414,516,423,384,287,104,0,1,1,No
6067,Ciudad A,Comercial,2,3668,1155,2097,2117,2520,617,514,162,294,296,353,86,2,2,1,Si
6068,Ciudad C,Residencial,3,3299,2368,3337,2320,3053,623,462,332,467,325,427,87,1,1,1,No
6069,Ciudad A,Residencial,2,3116,1292,3482,1829,2326,2849,436,181,487,256,326,399,1,0,0,No
6070,Ciudad A,Comercial,3,764,1584,3454,2786,510,819,107,222,484,390,71,115,0,2,0,No
6071,Ciudad A,Residencial,4,1817,2838,1250,3493,1802,3496,254,397,175,489,252,489,0,0,0,No
6072,Ciudad A,Residencial,2,3429,2489,3356,1954,1038,3407,480,348,470,274,145,477,3,2,3,Si
6073,Ciudad B,Residencial,4,3248,3341,600,2730,2400,940,455,468,84,382,336,132,1,0,0,No
6074,Ciudad A,Comercial,2,2939,1580,983,3545,2046,1256,411,221,138,496,286,176,2,3,3,Si
6075,Ciudad C,Residencial,3,3272,925,3989,1959,2267,2966,458,130,558,274,317,415,1,2,2,No
6076,Ciudad B,Residencial,3,2984,2918,1367,3933,1983,2721,418,409,191,551,278,381,0,1,1,No
6077,Ciudad A,Comercial,1,1024,791,2951,2083,3451,2775,143,111,413,292,483,389,3,1,3,Si
6078,Ciudad C,Residencial,4,565,2830,828,3709,3819,3373,79,396,116,519,535,472,1,0,0,No
6079,Ciudad B,Comercial,3,1359,977,3720,1681,1957,2791,190,137,521,235,274,391,0,1,0,No
6080,Ciudad A,Residencial,1,2469,3785,3035,1730,3739,2617,346,530,425,242,523,366,0,0,2,Si
6081,Ciudad C,Residencial,4,3753,1985,1592,3776,3138,1070,525,278,223,529,439,150,1,0,0,No
6082,Ciudad A,Comercial,2,3457,1933,1807,2032,3568,1629,484,271,253,284,500,228,0,3,3,Si
6083,Ciudad A,Residencial,3,644,2034,1041,2360,3867,2445,90,285,146,330,541,342,0,0,1,No
